name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Crocodile Rock,2.0,2,5.9,['Trad'],800,8,,III,Nevada,18-Windy Peak,4,0,"['5.11c', '5.10a', '5.10', '5.9', '5.9', '5.8', '5.9', '5.9', '5.8', '5.8', '5.9', '5.10', '5.7']",
Joanne of Arch,2.2,5,5.9,['Trad'],,4,,,Nevada,18-Windy Peak,5,3,"['5.11c', '5.10a', '5.10', '5.9', '5.9', '5.8', '5.9', '5.9', '5.8', '5.8', '5.9', '5.10', '5.7']",
A Song & A Prayer,3.0,2,5.10a,['Trad'],900,6,R,III,Nevada,18-Windy Peak,8,2,"['5.11c', '5.10', '5.9', '5.9', '5.9', '5.8', '5.9', '5.9', '5.8', '5.8', '5.9', '5.10', '5.7']",
Ain't no Saint,2.0,3,5.10,['Trad'],700,8,,III,Nevada,18-Windy Peak,0,1,"['5.11c', '5.10a', '5.9', '5.9', '5.9', '5.8', '5.9', '5.9', '5.8', '5.8', '5.9', '5.10', '5.7']",
Western Swing,2.4,11,5.10,['Trad'],800,8,,III,Nevada,18-Windy Peak,12,4,"['5.11c', '5.10a', '5.9', '5.9', '5.9', '5.8', '5.9', '5.9', '5.8', '5.8', '5.9', '5.10', '5.7']",
A Nasty Gash,2.0,2,5.11c,['Trad'],110,2,,,Nevada,18-Windy Peak,1,1,"['5.10a', '5.10', '5.9', '5.9', '5.9', '5.8', '5.9', '5.9', '5.8', '5.8', '5.9', '5.10', '5.7']",
Black and White Crack,2.5,2,5.3,['Trad'],250,2,,,Nevada,18-Windy Peak,0,0,"['5.10', '5.10c', '5.5', '5.7+', '5.6', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
Hugh's Banner,2.0,2,5.5,['Trad'],100,1,,,Nevada,18-Windy Peak,1,0,"['5.10', '5.10c', '5.3', '5.7+', '5.6', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
Back in the Saddle,2.0,1,5.5,['Trad'],100,1,,,Nevada,18-Windy Peak,0,0,"['5.10', '5.10c', '5.3', '5.7+', '5.6', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
"Boobs, Bikes & Beer",1.5,2,5.6,['Trad'],100,1,,,Nevada,18-Windy Peak,2,4,"['5.10', '5.10c', '5.5', '5.3', '5.7+', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
Jackass Flats,2.2,25,5.6,['Trad'],300,1,,,Nevada,18-Windy Peak,6,6,"['5.10', '5.10c', '5.5', '5.3', '5.7+', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
Blockade Runner,2.1,16,5.7+,['Trad'],120,1,PG13,,Nevada,18-Windy Peak,2,5,"['5.10', '5.10c', '5.5', '5.3', '5.6', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
The Free Crack,2.0,4,5.8+,['Trad'],150,1,,,Nevada,18-Windy Peak,0,0,"['5.10', '5.10c', '5.5', '5.3', '5.7+', '5.6', '5.8+', '5.5', '5.6', '5.10d']",
Diet Delight,2.8,66,5.8+,['Trad'],400,3,,II,Nevada,18-Windy Peak,11,12,"['5.10', '5.10c', '5.5', '5.3', '5.7+', '5.6', '5.8+', '5.5', '5.6', '5.10d']",
Action by Knight,2.0,5,5.10,['Trad'],350,3,,II,Nevada,18-Windy Peak,1,3,"['5.10c', '5.5', '5.3', '5.7+', '5.6', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
The Aid Crack,2.8,5,5.10c,['Trad'],60,1,,,Nevada,18-Windy Peak,0,0,"['5.10', '5.5', '5.3', '5.7+', '5.6', '5.8+', '5.8+', '5.5', '5.6', '5.10d']",
The Lovely Bones,2.6,5,5.10d,['Trad'],325,3,PG13,,Nevada,18-Windy Peak,6,2,"['5.10', '5.10c', '5.5', '5.3', '5.7+', '5.6', '5.8+', '5.8+', '5.5', '5.6']",
Midsummer Night Scheme,2.0,1,5.7,['Trad'],1800,8,PG13,III,Nevada,18-Windy Peak,9,0,"['5.9', '5.9']",
Nightmare Point,1.0,1,5.9,['Trad'],800,7,,III,Nevada,18-Windy Peak,5,0,"['5.7', '5.9']",
Of Mice And Men,2.0,1,5.9,['Trad'],1100,10,PG13,IV,Nevada,18-Windy Peak,6,0,"['5.7', '5.9']",
Gluten Free Lap Dance,3.0,1,5.9,['Trad'],35,1,,,Nevada,18-Windy Peak,3,0,[],
Lil' Sumpin',2.0,1,5.10+,['Trad'],40,1,,,Nevada,18-Windy Peak,1,0,[],
Captain Crunch,1.4,23,5.7,['Trad'],50,1,,,Nevada,10-Pine Creek C…,2,3,"['5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11a', '5.11', '5.11b', '5.9+']",
5.7 Freak Out,1.7,10,5.7,['Trad'],60,1,PG13,,Nevada,10-Pine Creek C…,1,1,"['5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11a', '5.11', '5.11b', '5.9+']",
Crispy Critters,1.7,20,5.7,['Trad'],50,1,R,,Nevada,10-Pine Creek C…,0,2,"['5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11a', '5.11', '5.11b', '5.9+']",
Straight Shooter,3.6,422,5.9+,['Trad'],60,1,,,Nevada,10-Pine Creek C…,24,25,"['5.7', '5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11a', '5.11', '5.11b']",
Bird Crack,1.0,3,5.10d,['Trad'],60,1,,,Nevada,10-Pine Creek C…,0,6,"['5.7', '5.7', '5.7', '5.11', '5.11a', '5.11a', '5.11', '5.11b', '5.9+']",
The Lazy Fireman,2.0,41,5.11a,['Sport'],,1,,,Nevada,10-Pine Creek C…,1,4,"['5.7', '5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11', '5.11b', '5.9+']",
Orange Clonus,2.8,61,5.11a,['Trad'],600,4,,,Nevada,10-Pine Creek C…,16,29,"['5.7', '5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11', '5.11b', '5.9+']",
Slabba Dabba Doo,2.0,2,5.11b,['Sport'],60,1,R,,Nevada,10-Pine Creek C…,2,2,"['5.7', '5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11a', '5.11', '5.9+']",
Forget Me Knot,1.8,5,5.11,['Trad'],100,1,R,,Nevada,10-Pine Creek C…,0,1,"['5.7', '5.10d', '5.7', '5.7', '5.11a', '5.11a', '5.11', '5.11b', '5.9+']",
Sidewinder,2.3,87,5.11,['Sport'],100,1,,,Nevada,10-Pine Creek C…,5,9,"['5.7', '5.10d', '5.7', '5.7', '5.11a', '5.11a', '5.11', '5.11b', '5.9+']",
Arachnoworld,1.6,8,5.4,"['Trad', 'TR']",50,1,,,Nevada,10-Pine Creek C…,0,1,"['5.11b/c', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Zen and the Art of Web Spinning,1.2,9,5.5,"['Trad', 'TR']",50,1,,,Nevada,10-Pine Creek C…,0,2,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
LojVegas,0.0,0,5.5,['Trad'],70,1,,V,Nevada,10-Pine Creek C…,1,0,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Heavy Spider Karma,2.1,106,5.6,['Trad'],80,1,,,Nevada,10-Pine Creek C…,5,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Sniveler,2.1,14,5.6,['Trad'],60,1,PG13,,Nevada,10-Pine Creek C…,1,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Pazookieland,2.1,13,5.7,['Trad'],300,2,,II,Nevada,10-Pine Creek C…,1,2,"['5.11b/c', '5.4', '5.8+', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Bird Cage,1.3,3,5.7,['Trad'],20,1,,,Nevada,10-Pine Creek C…,2,3,"['5.11b/c', '5.4', '5.8+', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Rawlpindi,2.1,77,5.7,['Trad'],700,5,,II,Nevada,10-Pine Creek C…,7,15,"['5.11b/c', '5.4', '5.8+', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Birdland,3.4,1213,5.7+,['Trad'],600,6,,II,Nevada,10-Pine Creek C…,93,91,"['5.11b/c', '5.4', '5.8+', '5.7', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Valore,1.3,10,5.8-,['Trad'],300,2,,,Nevada,10-Pine Creek C…,0,2,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Bus Stops Here,2.0,3,5.8-,['Trad'],120,1,,,Nevada,10-Pine Creek C…,1,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Tinkerbellfusse,3.0,2,5.8,['Trad'],180,2,X,II,Nevada,10-Pine Creek C…,4,12,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Nowhere Man,2.0,3,5.8,['Trad'],100,1,,,Nevada,10-Pine Creek C…,5,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Varnishing Point,2.7,165,5.8+,['Trad'],160,2,,,Nevada,10-Pine Creek C…,5,16,"['5.11b/c', '5.4', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
The Big Horn,2.9,87,5.8+,['Trad'],,6,,III,Nevada,10-Pine Creek C…,18,15,"['5.11b/c', '5.4', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Topless Twins,3.1,279,5.9,['Trad'],70,1,,,Nevada,10-Pine Creek C…,12,15,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
The Hidden Persuaders,2.0,3,5.9,['Trad'],600,6,R,II,Nevada,10-Pine Creek C…,10,2,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Bush Pilots,2.4,80,5.10a,['Trad'],50,1,R,,Nevada,10-Pine Creek C…,3,13,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
One Stop in Tonopah,2.0,3,5.10a,['Trad'],150,1,,,Nevada,10-Pine Creek C…,1,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
No Laughing Matter,2.8,45,5.10a,['Trad'],120,2,,,Nevada,10-Pine Creek C…,2,10,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Sea of Holes,1.8,4,5.10-,['Trad'],400,3,R,,Nevada,10-Pine Creek C…,0,0,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Simpatico,2.8,4,5.10-,['Trad'],140,1,PG13,,Nevada,10-Pine Creek C…,0,0,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Psycho Date,1.0,4,5.10b,['Trad'],100,1,PG13,,Nevada,10-Pine Creek C…,0,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Brass Balls,2.4,26,5.10,['Trad'],500,4,,,Nevada,10-Pine Creek C…,5,8,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
The Black Hole,2.8,13,5.10,['Trad'],160,2,,,Nevada,10-Pine Creek C…,1,4,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Chocolate Covered Bacon,1.0,1,5.10c,['Trad'],100,1,,,Nevada,10-Pine Creek C…,0,0,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Mystery Mushroom?,2.0,2,5.10c,['Trad'],100,1,X,,Nevada,10-Pine Creek C…,0,2,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Raptor,2.0,2,5.10c,['Trad'],660,5,PG13,,Nevada,10-Pine Creek C…,10,0,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Mushroom People,3.3,169,5.10c,['Trad'],100,1,,,Nevada,10-Pine Creek C…,12,15,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Cut Away,3.0,2,5.10d,"['Trad', 'TR']",100,1,R,,Nevada,10-Pine Creek C…,0,0,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Serious Business,1.6,5,5.11a,['Trad'],100,2,,,Nevada,10-Pine Creek C…,0,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Go Greyhound,2.8,15,5.11-,['Trad'],160,1,PG13,,Nevada,10-Pine Creek C…,0,9,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Fungus folks,2.5,22,5.11a/b,['Trad'],75,1,R,,Nevada,10-Pine Creek C…,1,2,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Spectrum,2.5,29,5.11b,['Trad'],600,7,,III,Nevada,10-Pine Creek C…,6,18,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Sky Dive,3.6,22,5.11b,['Trad'],100,1,PG13,,Nevada,10-Pine Creek C…,0,2,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Alternative Facts,3.0,2,5.11b/c,['Trad'],100,1,,,Nevada,10-Pine Creek C…,1,4,"['5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
Ripcord,1.0,1,5.12a,['Trad'],600,4,PG13,,Nevada,10-Pine Creek C…,0,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",
The Soloist Crack,2.0,1,5.7,['Trad'],110,1,,,Nevada,Magic Mountain,2,0,"['5.10b', '5.10c']",
Cold Blue Steel,0.0,1,5.10b,"['Trad', 'Sport']",75,1,X,,Nevada,Magic Mountain,0,0,"['5.10c', '5.7']",
Dog Police,3.5,13,5.10c,['Trad'],155,1,,,Nevada,Magic Mountain,7,5,"['5.10b', '5.7']",
Andy & Jason's Mediocre Adventure,2.0,2,5.8,['Trad'],100,1,,,Nevada,Magic Mountain,1,1,"['5.10c', '5.9', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",
Texas Longneck,2.3,7,5.8+,['Trad'],500,6,,II,Nevada,Magic Mountain,2,2,"['5.10c', '5.9', '5.8', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a']",
Community Pillar,3.4,133,5.9,['Trad'],700,8,,III,Nevada,Magic Mountain,33,30,"['5.10c', '5.8', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",
Honeycomb Chimney,2.7,38,5.9,['Trad'],800,8,,III,Nevada,Magic Mountain,35,13,"['5.10c', '5.8', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",
Bottle Bill,1.5,2,5.9,['Trad'],500,4,,II,Nevada,Magic Mountain,3,1,"['5.10c', '5.8', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",
