name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Viper,2.8,4,5.11c,['Trad'],180,2,,,California,k. Cascade Area,3,1,"['5.11a', '5.10c', '5.12b', '5.10c', '5.10d', '5.10b', '5.10-', '5.9', '5.8']",
Bud Pilot,3.0,1,5.12b,['Trad'],100,1,,,California,k. Cascade Area,0,1,"['5.11a', '5.10c', '5.10c', '5.10d', '5.10b', '5.10-', '5.9', '5.8', '5.11c']",
Just Scraping By,2.0,1,5.8,['Trad'],120,1,,,California,k. Cascade Area,4,0,"['5.9', '5.10d', '5.8', '5.9']",
Notable Knobular,0.0,1,5.8,['Trad'],160,1,,,California,k. Cascade Area,0,0,"['5.9', '5.10d', '5.8', '5.9']",
False Verde,1.0,1,5.9,['Trad'],200,2,,,California,k. Cascade Area,1,1,"['5.10d', '5.8', '5.8', '5.9']",
Solo Crack,1.0,1,5.9,['Trad'],40,1,,,California,k. Cascade Area,0,0,"['5.10d', '5.8', '5.8', '5.9']",
Gerbil Launcher,1.0,1,5.10d,['Trad'],70,1,,,California,k. Cascade Area,0,0,"['5.9', '5.8', '5.8', '5.9']",
Tree Route,3.0,3,5.9,['Trad'],180,3,,,California,s. Pulpit Rock,0,2,"['5.10b', '5.11c']",
Pulpit Pooper,2.0,1,5.10b,['Trad'],300,2,,,California,s. Pulpit Rock,0,0,"['5.9', '5.11c']",
Tremendum,3.0,2,5.11c,['Sport'],125,1,,,California,s. Pulpit Rock,1,1,"['5.10b', '5.9']",
The Sermon,3.0,12,5.10b,['Trad'],,1,,,California,s. Pulpit Rock,1,5,"['5.11b', '5.11a', '5.12a/b', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.11a', '5.10c']",
Waste Of Time,2.0,1,5.10c,['Trad'],80,1,,,California,s. Pulpit Rock,2,0,"['5.11b', '5.11a', '5.12a/b', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a']",
Gorilla Cookies,2.0,4,5.10d,['Sport'],80,1,,,California,s. Pulpit Rock,0,2,"['5.11b', '5.11a', '5.12a/b', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Stylite,2.0,1,5.11a,['Trad'],100,2,,,California,s. Pulpit Rock,1,0,"['5.11b', '5.12a/b', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Deodate,2.0,1,5.11a,['Trad'],200,2,,,California,s. Pulpit Rock,1,0,"['5.11b', '5.12a/b', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Buying New Soul,3.0,1,5.11b,['Sport'],100,1,,,California,s. Pulpit Rock,1,0,"['5.11a', '5.12a/b', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Magilla Gorilla,2.3,3,5.11b,['Sport'],70,1,,,California,s. Pulpit Rock,0,1,"['5.11a', '5.12a/b', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Pulp What?,2.5,2,5.12a,['Sport'],100,1,,,California,s. Pulpit Rock,1,0,"['5.11b', '5.11a', '5.12a/b', '5.10d', '5.11b', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Opiate,3.5,4,5.12a,['Sport'],100,1,,,California,s. Pulpit Rock,1,0,"['5.11b', '5.11a', '5.12a/b', '5.10d', '5.11b', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Eschaton,2.0,1,5.12a/b,['Sport'],100,1,,,California,s. Pulpit Rock,1,0,"['5.11b', '5.11a', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Pocket Gorilla,3.0,1,5.12a/b,['Trad'],80,1,,,California,s. Pulpit Rock,1,0,"['5.11b', '5.11a', '5.10d', '5.11b', '5.12a', '5.12a/b', '5.12a', '5.10b', '5.11a', '5.10c']",
Generator Crack,3.5,175,5.10c,"['Trad', 'TR']",60,1,,,California,Lower Merced Ri…,17,10,"['5.12-', '5.10d', '5.11c']",
Conductor Crack,2.5,64,5.10d,['TR'],45,1,,,California,Lower Merced Ri…,3,4,"['5.12-', '5.11c', '5.10c']",
Cool Wheel (aka The Gauntlet),2.3,3,5.11c,"['Trad', 'TR']",20,1,,,California,Lower Merced Ri…,0,2,"['5.12-', '5.10d', '5.10c']",
The Blade,1.0,1,5.12-,"['Trad', 'TR']",30,1,,,California,Lower Merced Ri…,0,0,"['5.10d', '5.11c', '5.10c']",
Highway Star,3.1,114,5.10a,"['Trad', 'TR']",60,1,,,California,Lower Merced Ri…,3,3,[],
Figment,1.0,1,5.8,['Trad'],85,1,,,California,Lower Merced Ri…,0,0,"['5.10a', '5.10a', '5.9', '5.11a', '5.11a', '5.10b', '5.11d']",
Grape Nuts,2.3,4,5.9,['Trad'],,1,,,California,Lower Merced Ri…,0,1,"['5.10a', '5.10a', '5.8', '5.11a', '5.11a', '5.10b', '5.11d']",
Euellogy,2.3,6,5.10a,['Trad'],,1,,,California,Lower Merced Ri…,1,1,"['5.10a', '5.8', '5.9', '5.11a', '5.11a', '5.10b', '5.11d']",
Cereal Killer,2.0,1,5.10a,"['Trad', 'Sport', 'TR']",70,1,,,California,Lower Merced Ri…,0,0,"['5.10a', '5.8', '5.9', '5.11a', '5.11a', '5.10b', '5.11d']",
New Traditionalists,1.0,2,5.10b,['Trad'],90,1,R,,California,Lower Merced Ri…,0,0,"['5.10a', '5.10a', '5.8', '5.9', '5.11a', '5.11a', '5.11d']",
Motor Drive,1.5,2,5.11a,['Sport'],60,1,PG13,,California,Lower Merced Ri…,0,0,"['5.10a', '5.10a', '5.8', '5.9', '5.11a', '5.10b', '5.11d']",
Mighty Crunchy,1.8,4,5.11a,['Trad'],70,1,,,California,Lower Merced Ri…,1,1,"['5.10a', '5.10a', '5.8', '5.9', '5.11a', '5.10b', '5.11d']",
Vibrator,2.0,2,5.11d,['Sport'],50,1,PG13,,California,Lower Merced Ri…,0,0,"['5.10a', '5.10a', '5.8', '5.9', '5.11a', '5.11a', '5.10b']",
Too High,1.5,2,5.6,['Trad'],80,1,,,California,Lower Merced Ri…,0,3,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Caribbean Cruise,2.2,12,5.7,['Sport'],60,1,,,California,Lower Merced Ri…,2,2,"['5.10+', '5.10b', '5.8-', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Hummock World,1.0,2,5.7,['Trad'],140,1,,,California,Lower Merced Ri…,0,1,"['5.10+', '5.10b', '5.8-', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Secret Agent Dward,2.6,16,5.7,['Sport'],130,1,,,California,Lower Merced Ri…,1,4,"['5.10+', '5.10b', '5.8-', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Bring in the Fembots,2.6,8,5.8-,"['Trad', 'Sport']",150,1,,,California,Lower Merced Ri…,1,5,"['5.10+', '5.10b', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Color Me Gone (P1),2.8,9,5.8,['Trad'],190,1,,,California,Lower Merced Ri…,1,5,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Costa Rica (p1),2.2,5,5.8,['Trad'],85,1,R,,California,Lower Merced Ri…,1,1,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Soft in the Middle,2.5,6,5.8,"['Trad', 'Sport']",500,3,,II,California,Lower Merced Ri…,4,13,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Hayley Anna,3.2,26,5.8,['Trad'],,1,,,California,Lower Merced Ri…,7,4,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Machine Gun Jubblies,2.8,19,5.8,['Sport'],150,1,,,California,Lower Merced Ri…,8,5,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Watercooler cracks,3.0,2,5.8,"['Trad', 'TR']",35,1,,,California,Lower Merced Ri…,1,0,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Psychedelic Zygote,2.5,2,5.8,['Trad'],165,1,,,California,Lower Merced Ri…,1,1,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Farm Alarm,1.0,3,5.8+,['TR'],,1,R,,California,Lower Merced Ri…,0,3,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Stonequest,3.1,28,5.8+,['Trad'],500,4,R,II,California,Lower Merced Ri…,2,9,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Center Route,2.0,3,5.9,['Trad'],500,4,,II,California,Lower Merced Ri…,0,5,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
The Hawaiian,2.3,3,5.9,['Trad'],65,1,,,California,Lower Merced Ri…,0,4,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Whorny Toad,2.0,2,5.9,['Trad'],220,2,,,California,Lower Merced Ri…,1,0,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Sawyer Crack,2.0,2,5.9,['Trad'],140,1,,,California,Lower Merced Ri…,0,0,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Rough Around the Edges,2.0,1,5.9,"['Trad', 'Sport']",180,1,,,California,Lower Merced Ri…,1,1,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Crossover,1.5,2,5.9,['Trad'],330,2,,,California,Lower Merced Ri…,1,1,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Hippy Child,3.0,3,5.9,['Trad'],200,2,,,California,Lower Merced Ri…,3,2,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Cool Cliff 170,3.0,1,5.9,['Trad'],400,3,,II,California,Lower Merced Ri…,1,0,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Eye of the Beholder,2.7,3,5.9,['Trad'],500,4,,II,California,Lower Merced Ri…,7,4,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Free For All,2.8,12,5.9,"['Trad', 'Sport']",200,2,,,California,Lower Merced Ri…,1,8,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Woody Woodpecker,2.0,4,5.9,['Trad'],150,1,,,California,Lower Merced Ri…,3,4,"['5.10+', '5.10b', '5.8-', '5.7', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
The Chase,3.2,5,5.9+,"['Trad', 'Sport']",140,1,R,,California,Lower Merced Ri…,0,3,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Wretched in Stone,2.0,1,5.10a,['Trad'],400,3,,II,California,Lower Merced Ri…,0,0,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9']",
Saved By Zero,2.0,3,5.10-,['Trad'],65,1,,,California,Lower Merced Ri…,0,2,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Bombay Bitch,3.0,1,5.10b,['Trad'],70,1,,,California,Lower Merced Ri…,3,3,"['5.10+', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Side Tracked,3.0,1,5.10b,['Trad'],,4,,II,California,Lower Merced Ri…,0,0,"['5.10+', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Rough Arond the Edges Direct,2.5,2,5.10b,"['Trad', 'Sport']",140,1,,,California,Lower Merced Ri…,1,2,"['5.10+', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
The Unchaste,3.2,9,5.10b,"['Trad', 'Sport']",400,3,,II,California,Lower Merced Ri…,3,9,"['5.10+', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Unnamed Skelton route,3.0,1,5.10c,"['Trad', 'Sport']",900,7,R,III,California,Lower Merced Ri…,0,0,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.8', '5.9', '5.9', '5.10a']",
The Soloist,0.0,0,5.10+,"['Trad', 'Sport']",250,2,R,,California,Lower Merced Ri…,1,1,"['5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
P-Line Express,3.0,4,5.10+,['Trad'],800,1,,III,California,Lower Merced Ri…,9,9,"['5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
Back for More,2.0,1,5.10+,"['Trad', 'Sport']",140,1,,,California,Lower Merced Ri…,1,0,"['5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",
